VARIABLES = "y", "u_fluc", "v_fluc", "w_fluc"
ZONE T="Line at z=280", I=400, F=POINT
VARLOCATION=([2-4]=CELLCENTERED)
0.000187207 -0.0172724 -0.0547453 0.0755718
0.000190736 -0.0103561 -0.0421193 0.0660603
0.000194316 0.00194973 -0.0701811 0.0552364
0.00019795 0.00536252 -0.065052 0.0536146
0.000201636 -0.00488046 -0.0484607 0.0343401
0.000205377 -0.00243322 -0.0602125 0.0384883
0.000209173 0.00973196 -0.0570088 0.0324384
0.000213024 0.0141485 -0.0553245 0.0327722
0.000216932 0.018438 -0.0386412 0.0280911
0.000220898 0.0236494 -0.0299848 0.025315
0.000224921 0.0317334 -0.014192 0.0241185
0.000229004 0.0377995 -0.0218354 0.0247665
0.000233146 0.0375892 -0.0227777 0.0212526
0.000237349 0.0399875 -0.00918209 0.021528
0.000241614 0.0422299 0.00981538 0.0220855
0.00024594 0.0448356 0.0194212 0.0248562
0.000250331 0.0489186 0.0342962 0.0274656
0.000254785 0.0522662 0.0376516 0.0295005
0.000259305 0.0529839 0.0395513 0.0318639
0.00026389 0.0521007 0.0348707 0.0323914
0.000268543 0.0491411 0.0321643 0.0346773
0.000273263 0.0465185 0.0301762 0.0360397
0.000278053 0.0433426 0.0242045 0.0352704
0.000282912 0.0392482 0.01627 0.0348901
0.000287842 0.0378841 0.0112849 0.0349117
0.000292843 0.0371756 0.0096324 0.0321106
0.000297918 0.0367813 0.00745278 0.0308889
0.000303066 0.0379841 0.00533614 0.0289401
0.000308289 0.0365783 0.00556541 0.0259725
0.000313589 0.0353595 0.00595742 0.0229629
0.000318965 0.0330087 0.00681891 0.0194859
0.000324419 0.0284024 0.00642425 0.0158559
0.000329952 0.0238088 0.00714737 0.0131542
0.000335566 0.0211728 0.00799486 0.00947338
0.000341261 0.0195273 0.00614261 0.00719823
0.000347038 0.0170729 0.00481671 0.00491449
0.000352899 0.0152401 0.00278989 0.00391612
0.000358845 0.0128168 0.0016286 0.00359086
0.000364877 0.0111575 0.000849424 0.00296446
0.000370996 0.0088603 -0.000361577 0.00109001
0.000377203 0.00572987 -0.000544735 -0.00090658
0.0003835 0.00403941 -0.00173409 -0.00284247
0.000389888 0.00271822 -0.00175467 -0.00410887
0.000396367 0.0016819 -0.00224089 -0.00542665
0.00040294 0.00102668 -0.0022774 -0.00623284
0.000409608 0.00102328 -0.00174668 -0.00648544
0.000416372 0.000653558 -0.00187064 -0.00680946
0.000423232 -0.000333992 -0.00201574 -0.00708295
